debate_id,turn_index,speaker,turn_char_len,turn_word_len,claim_count,claim_chars_total,claim_words_total,mean_rel_start,mean_rel_len
20200929_trump_biden,950,TRUMP,7,2,0,0,0,,
20200929_trump_biden,951,BIDEN,12,3,0,0,0,,
20200929_trump_biden,952,TRUMP,10,2,0,0,0,,
20200929_trump_biden,953,BIDEN,48,9,0,0,0,,
20200929_trump_biden,954,TRUMP,51,10,0,0,0,,
20200929_trump_biden,955,BIDEN,18,4,0,0,0,,
20200929_trump_biden,956,TRUMP,32,4,0,0,0,,
20200929_trump_biden,957,BIDEN,75,12,0,0,0,,
20200929_trump_biden,958,BIDEN,41,7,0,0,0,,
20200929_trump_biden,959,TRUMP,41,8,0,0,0,,
20200929_trump_biden,960,BIDEN,22,4,0,0,0,,
20200929_trump_biden,961,TRUMP,52,10,1,51,10,0.0,0.9807692307692307
20200929_trump_biden,962,BIDEN,102,20,0,0,0,,
20200929_trump_biden,963,TRUMP,11,2,0,0,0,,
20200929_trump_biden,964,BIDEN,19,4,0,0,0,,
20200929_trump_biden,965,TRUMP,30,7,0,0,0,,
20200929_trump_biden,966,BIDEN,47,10,0,0,0,,
20200929_trump_biden,967,TRUMP,15,3,0,0,0,,
20200929_trump_biden,968,BIDEN,77,15,0,0,0,,
20200929_trump_biden,969,TRUMP,32,7,0,0,0,,
20200929_trump_biden,970,BIDEN,29,4,0,0,0,,
20200929_trump_biden,971,BIDEN,75,15,0,0,0,,
20200929_trump_biden,972,TRUMP,31,7,0,0,0,,
20200929_trump_biden,973,BIDEN,34,5,0,0,0,,
20200929_trump_biden,974,TRUMP,30,6,0,0,0,,
20200929_trump_biden,975,BIDEN,24,5,0,0,0,,
20200929_trump_biden,976,TRUMP,56,11,1,47,9,0.14285714285714285,0.8392857142857143
20200929_trump_biden,977,BIDEN,163,31,0,0,0,,
20200929_trump_biden,978,TRUMP,10,2,0,0,0,,
20200929_trump_biden,979,TRUMP,71,13,1,70,13,0.0,0.9859154929577465
20200929_trump_biden,980,BIDEN,30,5,0,0,0,,
20200929_trump_biden,981,TRUMP,86,16,1,85,16,0.0,0.9883720930232558
20200929_trump_biden,982,BIDEN,99,17,0,0,0,,
20200929_trump_biden,983,TRUMP,56,11,1,51,10,0.07142857142857142,0.9107142857142857
20200929_trump_biden,984,BIDEN,153,26,0,0,0,,
20200929_trump_biden,985,BIDEN,20,4,0,0,0,,
20200929_trump_biden,986,TRUMP,55,10,0,0,0,,
20200929_trump_biden,987,BIDEN,17,4,0,0,0,,
20200929_trump_biden,988,TRUMP,12,3,0,0,0,,
20200929_trump_biden,989,TRUMP,31,5,0,0,0,,
20200929_trump_biden,990,TRUMP,27,5,0,0,0,,
20200929_trump_biden,991,BIDEN,28,5,0,0,0,,
20200929_trump_biden,992,BIDEN,20,4,0,0,0,,
20200929_trump_biden,993,TRUMP,18,4,0,0,0,,
20200929_trump_biden,994,TRUMP,43,8,0,0,0,,
20200929_trump_biden,995,TRUMP,15,3,0,0,0,,
20200929_trump_biden,996,TRUMP,14,3,0,0,0,,
20200929_trump_biden,997,TRUMP,12,2,0,0,0,,
20200929_trump_biden,998,BIDEN,733,125,2,119,22,0.7708049113233288,0.08117326057298772
20200929_trump_biden,999,BIDEN,4,1,0,0,0,,
20200929_trump_biden,1000,BIDEN,1153,220,6,503,100,0.41326973113616655,0.07270887539751374
20200929_trump_biden,1001,TRUMP,3,1,0,0,0,,
20200929_trump_biden,1002,TRUMP,164,23,1,65,11,0.0,0.39634146341463417
20200929_trump_biden,1003,BIDEN,16,3,0,0,0,,
20200929_trump_biden,1004,TRUMP,1978,364,5,439,77,0.49110212335692616,0.04438827098078867
20200929_trump_biden,1005,BIDEN,1161,208,1,123,21,0.012919896640826873,0.10594315245478036
20200929_trump_biden,1006,TRUMP,71,13,0,0,0,,
20200929_trump_biden,1007,TRUMP,78,14,1,56,11,0.10256410256410256,0.717948717948718
20200929_trump_biden,1008,BIDEN,29,5,0,0,0,,
20200929_trump_biden,1009,TRUMP,31,8,0,0,0,,
20200929_trump_biden,1010,BIDEN,20,6,0,0,0,,
20200929_trump_biden,1011,TRUMP,5,1,0,0,0,,
20200929_trump_biden,1012,TRUMP,357,66,0,0,0,,
20200929_trump_biden,1013,TRUMP,588,115,2,179,32,0.5518707482993197,0.1522108843537415
20200929_trump_biden,1014,BIDEN,20,3,0,0,0,,
20200929_trump_biden,1015,BIDEN,37,6,0,0,0,,
20200929_trump_biden,1016,TRUMP,20,4,0,0,0,,
20200929_trump_biden,1017,BIDEN,59,11,0,0,0,,
20200929_trump_biden,1018,TRUMP,15,3,0,0,0,,
20200929_trump_biden,1019,BIDEN,964,179,0,0,0,,
20200929_trump_biden,1020,TRUMP,328,56,1,19,4,0.8475609756097561,0.057926829268292686
20200929_trump_biden,1021,BIDEN,11,3,0,0,0,,
20200929_trump_biden,1022,TRUMP,15,3,0,0,0,,
20200929_trump_biden,1023,BIDEN,19,3,0,0,0,,
20200929_trump_biden,1024,TRUMP,48,9,0,0,0,,
20200929_trump_biden,1025,BIDEN,22,2,0,0,0,,
20200929_trump_biden,1026,TRUMP,54,11,0,0,0,,
20200929_trump_biden,1027,BIDEN,18,4,0,0,0,,
20200929_trump_biden,1028,TRUMP,32,5,0,0,0,,
20200929_trump_biden,1029,BIDEN,18,4,0,0,0,,
20200929_trump_biden,1030,TRUMP,34,8,0,0,0,,
20200929_trump_biden,1031,BIDEN,67,13,0,0,0,,
20200929_trump_biden,1032,TRUMP,46,9,0,0,0,,
20200929_trump_biden,1033,BIDEN,24,7,0,0,0,,
20200929_trump_biden,1034,BIDEN,60,10,0,0,0,,
20200929_trump_biden,1035,TRUMP,5,1,0,0,0,,
20200929_trump_biden,1036,BIDEN,127,24,2,93,17,0.5196850393700787,0.3661417322834646
20200929_trump_biden,1037,TRUMP,31,7,0,0,0,,
20200929_trump_biden,1038,TRUMP,57,10,1,52,8,0.0,0.9122807017543859
20200929_trump_biden,1039,TRUMP,347,71,3,101,21,0.5600384245917387,0.09702209414024976
20200929_trump_biden,1040,BIDEN,37,4,0,0,0,,
20200929_trump_biden,1041,TRUMP,257,56,0,0,0,,
20200929_trump_biden,1042,BIDEN,15,5,0,0,0,,
20200929_trump_biden,1043,TRUMP,129,26,0,0,0,,
20200929_trump_biden,1044,BIDEN,75,17,0,0,0,,
20200929_trump_biden,1045,TRUMP,36,8,0,0,0,,
20200929_trump_biden,1046,BIDEN,588,105,3,73,12,0.7647392290249432,0.041383219954648526
20200929_trump_biden,1047,BIDEN,13,4,0,0,0,,
20200929_trump_biden,1048,BIDEN,716,135,3,184,33,0.436219739292365,0.0856610800744879
20200929_trump_biden,1049,TRUMP,112,21,0,0,0,,
20200929_trump_biden,1050,BIDEN,37,8,0,0,0,,
20200929_trump_biden,1051,TRUMP,67,12,2,64,12,0.2462686567164179,0.47761194029850745
20200929_trump_biden,1052,TRUMP,15,2,0,0,0,,
20200929_trump_biden,1053,BIDEN,46,11,0,0,0,,
20200929_trump_biden,1054,TRUMP,141,27,0,0,0,,
20200929_trump_biden,1055,BIDEN,46,11,0,0,0,,
20200929_trump_biden,1056,TRUMP,87,17,0,0,0,,
20200929_trump_biden,1057,BIDEN,17,4,0,0,0,,
20200929_trump_biden,1058,TRUMP,46,9,0,0,0,,
20200929_trump_biden,1059,BIDEN,238,41,0,0,0,,
20200929_trump_biden,1060,TRUMP,21,4,0,0,0,,
20200929_trump_biden,1061,BIDEN,66,16,0,0,0,,
20200929_trump_biden,1062,TRUMP,21,4,0,0,0,,
20200929_trump_biden,1063,TRUMP,30,8,1,25,6,0.0,0.8333333333333334
20200929_trump_biden,1064,BIDEN,27,6,0,0,0,,
20200929_trump_biden,1065,TRUMP,128,27,1,42,7,0.6640625,0.328125
20200929_trump_biden,1066,TRUMP,53,11,1,25,6,0.0,0.4716981132075472
20200929_trump_biden,1067,BIDEN,136,25,1,90,15,0.11029411764705882,0.6617647058823529
20200929_trump_biden,1068,TRUMP,27,6,0,0,0,,
20200929_trump_biden,1069,BIDEN,5,2,0,0,0,,
20200929_trump_biden,1070,TRUMP,4,1,0,0,0,,
20200929_trump_biden,1071,BIDEN,29,4,0,0,0,,
20200929_trump_biden,1072,TRUMP,28,6,0,0,0,,
20200929_trump_biden,1073,BIDEN,14,3,0,0,0,,
20200929_trump_biden,1074,TRUMP,17,4,0,0,0,,
20200929_trump_biden,1075,BIDEN,352,64,0,0,0,,
20200929_trump_biden,1076,TRUMP,36,8,0,0,0,,
20200929_trump_biden,1077,TRUMP,14,2,0,0,0,,
20200929_trump_biden,1078,TRUMP,36,7,0,0,0,,
20200929_trump_biden,1079,TRUMP,47,12,0,0,0,,
20200929_trump_biden,1080,TRUMP,27,7,0,0,0,,
20200929_trump_biden,1081,TRUMP,119,23,0,0,0,,
20200929_trump_biden,1082,TRUMP,29,6,0,0,0,,
20200929_trump_biden,1083,TRUMP,82,16,0,0,0,,
20200929_trump_biden,1084,TRUMP,46,9,0,0,0,,
20200929_trump_biden,1085,BIDEN,22,6,0,0,0,,
20200929_trump_biden,1086,TRUMP,128,29,0,0,0,,
20200929_trump_biden,1087,BIDEN,11,2,0,0,0,,
20200929_trump_biden,1088,BIDEN,11,2,0,0,0,,
20200929_trump_biden,1089,TRUMP,232,45,0,0,0,,
20200929_trump_biden,1090,BIDEN,57,10,0,0,0,,
20200929_trump_biden,1091,TRUMP,28,5,0,0,0,,
20200929_trump_biden,1092,BIDEN,42,9,1,37,7,0.0,0.8809523809523809
20200929_trump_biden,1093,TRUMP,24,5,0,0,0,,
20200929_trump_biden,1094,BIDEN,53,10,0,0,0,,
20200929_trump_biden,1095,TRUMP,37,7,0,0,0,,
20200929_trump_biden,1096,TRUMP,43,11,0,0,0,,
20200929_trump_biden,1097,BIDEN,37,6,0,0,0,,
20200929_trump_biden,1098,TRUMP,14,3,0,0,0,,
20200929_trump_biden,1099,BIDEN,95,21,0,0,0,,
20200929_trump_biden,1100,TRUMP,51,9,1,35,6,0.29411764705882354,0.6862745098039216
20200929_trump_biden,1101,TRUMP,59,11,0,0,0,,
20200929_trump_biden,1102,TRUMP,2049,377,11,543,98,0.5781534229557656,0.024091574604019703
20200929_trump_biden,1103,BIDEN,495,92,4,200,36,0.4338383838383838,0.10101010101010101
20200929_trump_biden,1104,TRUMP,45,9,1,44,9,0.0,0.9777777777777777
20200929_trump_biden,1105,BIDEN,21,5,0,0,0,,
20200929_trump_biden,1106,BIDEN,24,5,0,0,0,,
20200929_trump_biden,1107,TRUMP,17,5,0,0,0,,
20200929_trump_biden,1108,BIDEN,28,6,0,0,0,,
20200929_trump_biden,1109,BIDEN,10,2,0,0,0,,
20200929_trump_biden,1110,BIDEN,825,156,6,303,59,0.5939393939393939,0.06121212121212122
20200929_trump_biden,1111,TRUMP,7,1,0,0,0,,
20200929_trump_biden,1112,BIDEN,13,3,0,0,0,,
20200929_trump_biden,1113,TRUMP,53,9,0,0,0,,
20200929_trump_biden,1114,BIDEN,66,11,0,0,0,,
20200929_trump_biden,1115,TRUMP,119,22,1,80,13,0.2857142857142857,0.6722689075630253
20200929_trump_biden,1116,BIDEN,50,7,1,33,4,0.32,0.66
20200929_trump_biden,1117,TRUMP,110,19,1,52,9,0.23636363636363636,0.4727272727272727
20200929_trump_biden,1118,BIDEN,21,5,0,0,0,,
20200929_trump_biden,1119,TRUMP,81,17,1,74,14,0.07407407407407407,0.9135802469135802
20200929_trump_biden,1120,BIDEN,24,5,0,0,0,,
20200929_trump_biden,1121,TRUMP,22,6,0,0,0,,
20200929_trump_biden,1122,BIDEN,23,8,0,0,0,,
20200929_trump_biden,1123,TRUMP,31,9,0,0,0,,
20200929_trump_biden,1124,BIDEN,192,43,0,0,0,,
20200929_trump_biden,1125,TRUMP,49,10,1,40,8,0.16326530612244897,0.8163265306122449
20200929_trump_biden,1126,BIDEN,56,9,1,43,8,0.0,0.7678571428571429
20200929_trump_biden,1127,TRUMP,41,8,1,40,8,0.0,0.975609756097561
20200929_trump_biden,1128,BIDEN,29,4,1,28,4,0.0,0.9655172413793104
20200929_trump_biden,1129,BIDEN,20,2,0,0,0,,
20200929_trump_biden,1130,BIDEN,8,3,0,0,0,,
20200929_trump_biden,1131,TRUMP,16,1,0,0,0,,
20200929_trump_biden,1132,TRUMP,88,17,1,71,13,0.18181818181818182,0.8068181818181818
20200929_trump_biden,1133,BIDEN,53,9,1,34,5,0.33962264150943394,0.6415094339622641
20200929_trump_biden,1134,TRUMP,18,5,0,0,0,,
20200929_trump_biden,1135,BIDEN,114,18,2,111,18,0.3026315789473684,0.4868421052631579
20200929_trump_biden,1136,BIDEN,11,3,0,0,0,,
20200929_trump_biden,1137,TRUMP,735,129,2,83,16,0.38979591836734695,0.05646258503401361
20200929_trump_biden,1138,TRUMP,241,42,1,56,8,0.5809128630705395,0.23236514522821577
20200929_trump_biden,1139,TRUMP,864,157,2,204,36,0.5810185185185185,0.11805555555555555
20200929_trump_biden,1140,TRUMP,52,9,0,0,0,,
20200929_trump_biden,1141,TRUMP,53,9,0,0,0,,
20200929_trump_biden,1142,TRUMP,413,81,4,186,38,0.4110169491525424,0.11259079903147699
20200929_trump_biden,1143,TRUMP,325,66,1,114,21,0.6461538461538462,0.3507692307692308
20200929_trump_biden,1144,TRUMP,166,30,1,43,7,0.43373493975903615,0.25903614457831325
20200929_trump_biden,1145,BIDEN,2062,373,5,492,90,0.5331716779825413,0.047720659553831236
20200929_trump_biden,1146,BIDEN,358,71,2,150,27,0.49860335195530725,0.20949720670391062
20200929_trump_biden,1147,TRUMP,19,4,0,0,0,,
20200929_trump_biden,1148,BIDEN,39,9,0,0,0,,
20200929_trump_biden,1149,TRUMP,116,22,2,57,11,0.5732758620689655,0.24568965517241378
20200929_trump_biden,1150,BIDEN,56,14,0,0,0,,
20200929_trump_biden,1151,TRUMP,42,9,0,0,0,,
20200929_trump_biden,1152,TRUMP,25,4,0,0,0,,
20200929_trump_biden,1153,BIDEN,3,1,0,0,0,,
20200929_trump_biden,1154,TRUMP,17,3,0,0,0,,
20200929_trump_biden,1155,BIDEN,29,8,0,0,0,,
20200929_trump_biden,1156,TRUMP,96,19,0,0,0,,
20200929_trump_biden,1157,BIDEN,13,4,0,0,0,,
20200929_trump_biden,1158,TRUMP,47,12,0,0,0,,
20200929_trump_biden,1159,BIDEN,9,2,0,0,0,,
20200929_trump_biden,1160,TRUMP,40,7,0,0,0,,
20200929_trump_biden,1161,BIDEN,9,2,0,0,0,,
20200929_trump_biden,1162,TRUMP,36,9,0,0,0,,
20200929_trump_biden,1163,BIDEN,17,4,0,0,0,,
20200929_trump_biden,1164,TRUMP,80,17,1,64,12,0.0,0.8
20200929_trump_biden,1165,BIDEN,32,8,0,0,0,,
20200929_trump_biden,1166,TRUMP,29,5,0,0,0,,
20200929_trump_biden,1167,BIDEN,93,17,1,51,9,0.24731182795698925,0.5483870967741935
20200929_trump_biden,1168,TRUMP,25,3,0,0,0,,
20200929_trump_biden,1169,BIDEN,31,7,0,0,0,,
20200929_trump_biden,1170,TRUMP,21,3,0,0,0,,
20200929_trump_biden,1171,BIDEN,407,78,3,216,41,0.3366093366093366,0.1769041769041769
20200929_trump_biden,1172,TRUMP,25,6,0,0,0,,
20200929_trump_biden,1173,BIDEN,23,5,0,0,0,,
20200929_trump_biden,1174,TRUMP,16,4,0,0,0,,
20200929_trump_biden,1175,BIDEN,24,6,0,0,0,,
20200929_trump_biden,1176,TRUMP,18,5,0,0,0,,
20200929_trump_biden,1177,BIDEN,636,119,5,264,45,0.5471698113207547,0.08301886792452831
20200929_trump_biden,1178,TRUMP,83,16,0,0,0,,
20200929_trump_biden,1179,BIDEN,7,2,0,0,0,,
20200929_trump_biden,1180,TRUMP,237,47,2,110,21,0.45569620253164556,0.2320675105485232
20200929_trump_biden,1181,BIDEN,20,5,0,0,0,,
20200929_trump_biden,1182,TRUMP,26,8,0,0,0,,
20200929_trump_biden,1183,BIDEN,38,10,1,33,8,0.0,0.868421052631579
20200929_trump_biden,1184,TRUMP,41,9,1,34,6,0.14634146341463414,0.8292682926829268
20200929_trump_biden,1185,BIDEN,37,10,0,0,0,,
20200929_trump_biden,1186,TRUMP,36,6,1,30,5,0.16666666666666666,0.8333333333333334
20200929_trump_biden,1187,BIDEN,30,7,0,0,0,,
20200929_trump_biden,1188,TRUMP,160,32,0,0,0,,
20200929_trump_biden,1189,BIDEN,17,4,0,0,0,,
20200929_trump_biden,1190,TRUMP,27,8,0,0,0,,
20200929_trump_biden,1191,TRUMP,47,9,1,38,6,0.1702127659574468,0.8085106382978723
20200929_trump_biden,1192,BIDEN,19,5,0,0,0,,
20200929_trump_biden,1193,TRUMP,35,8,0,0,0,,
20200929_trump_biden,1194,BIDEN,9,2,0,0,0,,
20200929_trump_biden,1195,TRUMP,31,6,1,26,4,0.16129032258064516,0.8387096774193549
20200929_trump_biden,1196,BIDEN,8,2,0,0,0,,
20200929_trump_biden,1197,TRUMP,23,5,0,0,0,,
20200929_trump_biden,1198,BIDEN,8,2,0,0,0,,
20200929_trump_biden,1199,TRUMP,15,3,0,0,0,,
20200929_trump_biden,1200,BIDEN,89,16,0,0,0,,
20200929_trump_biden,1201,BIDEN,5,1,0,0,0,,
20200929_trump_biden,1202,BIDEN,16,4,0,0,0,,
20200929_trump_biden,1203,BIDEN,156,30,1,38,8,0.0,0.24358974358974358
20200929_trump_biden,1204,BIDEN,10,2,0,0,0,,
20200929_trump_biden,1205,BIDEN,39,8,1,34,7,0.10256410256410256,0.8717948717948718
20200929_trump_biden,1206,TRUMP,48,9,0,0,0,,
20200929_trump_biden,1207,BIDEN,15,5,0,0,0,,
20200929_trump_biden,1208,TRUMP,56,11,0,0,0,,
20200929_trump_biden,1209,BIDEN,44,9,0,0,0,,
20200929_trump_biden,1210,BIDEN,83,15,1,67,12,0.1927710843373494,0.8072289156626506
20200929_trump_biden,1211,BIDEN,1990,375,1,174,31,0.08542713567839195,0.08743718592964825
20200929_trump_biden,1212,TRUMP,2254,425,12,518,100,0.4418811002661935,0.019151138716356108
20200929_trump_biden,1213,TRUMP,35,8,0,0,0,,
20200929_trump_biden,1214,TRUMP,25,5,0,0,0,,
20200929_trump_biden,1215,TRUMP,21,4,0,0,0,,
20200929_trump_biden,1216,TRUMP,23,4,1,22,4,0.0,0.9565217391304348
20200929_trump_biden,1217,TRUMP,381,73,1,52,10,0.6587926509186351,0.13648293963254593
20200929_trump_biden,1218,TRUMP,19,4,0,0,0,,
20200929_trump_biden,1219,TRUMP,79,18,0,0,0,,
20200929_trump_biden,1220,TRUMP,37,10,0,0,0,,
20200929_trump_biden,1221,TRUMP,39,12,0,0,0,,
20200929_trump_biden,1222,TRUMP,330,58,2,77,12,0.7045454545454546,0.11666666666666667
20200929_trump_biden,1223,BIDEN,46,10,1,28,6,0.2826086956521739,0.6086956521739131
20200929_trump_biden,1224,TRUMP,30,7,0,0,0,,
20200929_trump_biden,1225,BIDEN,33,8,1,28,6,0.0,0.8484848484848485
20200929_trump_biden,1226,TRUMP,30,7,0,0,0,,
20200929_trump_biden,1227,BIDEN,424,80,4,314,60,0.3720518867924528,0.18514150943396226
20200929_trump_biden,1228,TRUMP,58,11,0,0,0,,
20200929_trump_biden,1229,BIDEN,40,10,0,0,0,,
20200929_trump_biden,1230,TRUMP,57,11,0,0,0,,
20200929_trump_biden,1231,TRUMP,20,4,0,0,0,,
20200929_trump_biden,1232,BIDEN,532,100,2,127,25,0.3900375939849624,0.1193609022556391
20200929_trump_biden,1233,TRUMP,59,11,0,0,0,,
20200929_trump_biden,1234,TRUMP,42,11,0,0,0,,
20200929_trump_biden,1235,TRUMP,99,21,0,0,0,,
20200929_trump_biden,1236,BIDEN,59,12,1,54,10,0.0,0.9152542372881356
20200929_trump_biden,1237,TRUMP,29,6,0,0,0,,
20200929_trump_biden,1238,TRUMP,16,3,0,0,0,,
20200929_trump_biden,1239,TRUMP,510,98,1,51,9,0.5470588235294118,0.1
20200929_trump_biden,1240,TRUMP,142,32,1,46,7,0.2746478873239437,0.323943661971831
20200929_trump_biden,1241,TRUMP,29,8,0,0,0,,
20200929_trump_biden,1242,TRUMP,32,8,0,0,0,,
20200929_trump_biden,1243,TRUMP,83,15,0,0,0,,
20200929_trump_biden,1244,TRUMP,277,48,2,221,39,0.21299638989169675,0.3989169675090253
20200929_trump_biden,1245,TRUMP,22,4,0,0,0,,
20200929_trump_biden,1246,BIDEN,590,108,3,182,34,0.4621468926553672,0.10282485875706215
20200929_trump_biden,1247,TRUMP,73,13,0,0,0,,
20200929_trump_biden,1248,TRUMP,68,13,0,0,0,,
20200929_trump_biden,1249,BIDEN,474,95,0,0,0,,
20200929_trump_biden,1250,TRUMP,41,10,0,0,0,,
20200929_trump_biden,1251,TRUMP,37,8,0,0,0,,
20200929_trump_biden,1252,TRUMP,28,8,0,0,0,,
20240910_trump_harris,1253,HARRIS,40,7,0,0,0,,
20240910_trump_harris,1254,TRUMP,26,6,0,0,0,,
20240910_trump_harris,1255,HARRIS,10,2,0,0,0,,
20240910_trump_harris,1256,TRUMP,10,2,0,0,0,,
20240910_trump_harris,1257,HARRIS,1767,331,7,447,86,0.5619694397283531,0.036138733931603204
20240910_trump_harris,1258,TRUMP,1969,351,12,610,112,0.4807008633824276,0.025816827492805144
20240910_trump_harris,1259,HARRIS,1017,183,4,334,57,0.2615535889872173,0.08210422812192723
20240910_trump_harris,1260,TRUMP,1370,256,6,318,61,0.5833333333333334,0.03868613138686131
20240910_trump_harris,1261,HARRIS,907,163,4,379,64,0.36411245865490627,0.10446527012127894
20240910_trump_harris,1262,TRUMP,675,131,2,47,8,0.7133333333333334,0.03481481481481481
20240910_trump_harris,1263,TRUMP,1041,188,4,253,47,0.5573967339097022,0.06075888568683958
20240910_trump_harris,1264,HARRIS,1172,204,6,464,78,0.4876279863481228,0.06598407281001138
20240910_trump_harris,1265,TRUMP,1329,242,7,348,60,0.3415027410512738,0.03740728797162206
20240910_trump_harris,1266,TRUMP,2091,377,7,530,93,0.39263510282161646,0.03620960579353693
20240910_trump_harris,1267,HARRIS,1968,353,8,837,147,0.4420096544715447,0.05316310975609756
20240910_trump_harris,1268,TRUMP,677,127,3,163,30,0.3677991137370753,0.08025603151157067
20240910_trump_harris,1269,TRUMP,1106,202,2,168,29,0.5845388788426763,0.0759493670886076
20240910_trump_harris,1270,TRUMP,815,152,2,104,18,0.39141104294478524,0.0638036809815951
20240910_trump_harris,1271,HARRIS,1039,185,4,334,60,0.29523580365736285,0.08036573628488931
20240910_trump_harris,1272,TRUMP,529,98,5,267,55,0.37693761814744803,0.100945179584121
20240910_trump_harris,1273,HARRIS,8,2,0,0,0,,
20240910_trump_harris,1274,TRUMP,56,11,0,0,0,,
20240910_trump_harris,1275,HARRIS,67,11,0,0,0,,
20240910_trump_harris,1276,TRUMP,46,8,0,0,0,,
20240910_trump_harris,1277,HARRIS,37,6,0,0,0,,
20240910_trump_harris,1278,TRUMP,80,14,1,78,14,0.0,0.975
20240910_trump_harris,1279,HARRIS,18,3,0,0,0,,
20240910_trump_harris,1280,TRUMP,189,35,1,106,22,0.43386243386243384,0.5608465608465608
20240910_trump_harris,1281,HARRIS,2190,390,7,702,117,0.27840834964122635,0.04579256360078278
20240910_trump_harris,1282,TRUMP,30,6,0,0,0,,
20240910_trump_harris,1283,TRUMP,1587,286,3,278,48,0.38269271161520685,0.0583910943079185
20240910_trump_harris,1284,TRUMP,49,6,0,0,0,,
20240910_trump_harris,1285,TRUMP,145,30,1,34,8,0.21379310344827587,0.23448275862068965
20240910_trump_harris,1286,TRUMP,85,16,1,49,10,0.4117647058823529,0.5764705882352941
20240910_trump_harris,1287,TRUMP,18,3,0,0,0,,
20240910_trump_harris,1288,HARRIS,951,164,4,524,85,0.4952681388012618,0.1377497371188223
20240910_trump_harris,1289,TRUMP,1183,221,6,367,64,0.6014370245139476,0.0517047055508594
20240910_trump_harris,1290,TRUMP,18,3,0,0,0,,
20240910_trump_harris,1291,TRUMP,1288,226,7,559,101,0.5571206743566992,0.06200088731144632
20240910_trump_harris,1292,TRUMP,271,47,2,170,31,0.47601476014760147,0.3136531365313653
20240910_trump_harris,1293,HARRIS,1026,178,3,366,58,0.21280051981806367,0.1189083820662768
20240910_trump_harris,1294,TRUMP,1025,185,8,462,87,0.48060975609756096,0.05634146341463415
20240910_trump_harris,1295,HARRIS,788,133,4,396,64,0.4118020304568528,0.12563451776649748
20240910_trump_harris,1296,TRUMP,227,41,0,0,0,,
20240910_trump_harris,1297,TRUMP,69,10,1,61,9,0.10144927536231885,0.8840579710144928
20240910_trump_harris,1298,HARRIS,2039,369,6,377,68,0.2140755272192251,0.03081575935916299
20240910_trump_harris,1299,TRUMP,713,133,5,229,45,0.47713884992987377,0.06423562412342217
20240910_trump_harris,1300,HARRIS,28,4,0,0,0,,
20240910_trump_harris,1301,TRUMP,112,19,0,0,0,,
20240910_trump_harris,1302,HARRIS,10,2,0,0,0,,
20240910_trump_harris,1303,TRUMP,1475,279,10,574,108,0.49132203389830503,0.03891525423728814
20240910_trump_harris,1304,TRUMP,69,11,0,0,0,,
20240910_trump_harris,1305,TRUMP,1063,188,6,289,51,0.4236437754782063,0.04531201003449357
20240910_trump_harris,1306,TRUMP,293,52,1,54,11,0.6552901023890785,0.18430034129692832
20240910_trump_harris,1307,TRUMP,32,6,0,0,0,,
20240910_trump_harris,1308,TRUMP,813,162,6,253,50,0.5557605576055761,0.05186551865518655
20240910_trump_harris,1309,HARRIS,1548,284,10,764,136,0.2498062015503876,0.04935400516795865
20240910_trump_harris,1310,TRUMP,1249,235,4,243,47,0.444755804643715,0.048638911128903124
20240910_trump_harris,1311,TRUMP,231,48,0,0,0,,
20240910_trump_harris,1312,TRUMP,51,8,1,48,8,0.0392156862745098,0.9411764705882353
20240910_trump_harris,1313,TRUMP,12,3,0,0,0,,
20240910_trump_harris,1314,TRUMP,36,7,0,0,0,,
20240910_trump_harris,1315,TRUMP,912,171,4,285,57,0.5616776315789473,0.078125
20240910_trump_harris,1316,TRUMP,22,5,1,21,5,0.0,0.9545454545454546
20240910_trump_harris,1317,TRUMP,745,138,2,66,12,0.03959731543624161,0.04429530201342282
20240910_trump_harris,1318,HARRIS,925,174,3,186,39,0.5372972972972972,0.06702702702702702
20240910_trump_harris,1319,TRUMP,1380,266,8,341,69,0.6739130434782609,0.03088768115942029
20240910_trump_harris,1320,TRUMP,205,41,3,59,13,0.13333333333333333,0.0959349593495935
20240910_trump_harris,1321,TRUMP,48,9,0,0,0,,
20240910_trump_harris,1322,HARRIS,1217,214,3,273,42,0.3870172555464256,0.07477403451109285
20240910_trump_harris,1323,TRUMP,1773,324,13,619,120,0.43125515206733483,0.026855828886285738
20240910_trump_harris,1324,HARRIS,1044,194,6,393,74,0.4113984674329502,0.06273946360153257
20240910_trump_harris,1325,HARRIS,86,12,0,0,0,,
20240910_trump_harris,1326,TRUMP,821,137,4,336,58,0.33617539585870887,0.1023142509135201
20240910_trump_harris,1327,TRUMP,29,7,0,0,0,,
20240910_trump_harris,1328,TRUMP,2099,403,9,360,70,0.3609126038854481,0.019056693663649357
20240910_trump_harris,1329,TRUMP,111,23,1,32,7,0.0,0.2882882882882883
20240910_trump_harris,1330,TRUMP,31,5,0,0,0,,
20240910_trump_harris,1331,TRUMP,88,18,0,0,0,,
20240910_trump_harris,1332,TRUMP,88,16,0,0,0,,
20240910_trump_harris,1333,HARRIS,1899,326,7,390,64,0.42714210486722337,0.029338749717896635
20240910_trump_harris,1334,TRUMP,25,6,0,0,0,,
20240910_trump_harris,1335,TRUMP,18,4,0,0,0,,
20240910_trump_harris,1336,TRUMP,122,23,1,31,6,0.4016393442622951,0.2540983606557377
20240910_trump_harris,1337,HARRIS,18,2,0,0,0,,
